text,label
Một nhóm bạn trao đổi xổ số lậu trên livestream,1
Người mẫu cầm cà phê tại siêu thị,0
Anh chàng cầm nội dung không phù hợp ngoài đường,1
Video ghi hình một người tập thể dục với tạ đơn,0
Nhóm bạn say nước khoáng bên bãi biển,0
Nhóm sinh viên nhấp sinh tố dâu bên bãi biển,0
Cô gái ăn nước lọc trong công viên,0
Đôi bạn trẻ nhìn nước ép dưa hấu trong buổi picnic,0
Bạn nữ nhấp nước ép cam bên bãi biển,0
Cô nhân viên giơ vodka có logo khi điều khiển thuyền,1
Vận động viên quảng cáo đồ chơi trẻ em trên livestream quảng bá,0
Cặp đôi ăn nước ép cam trong công viên,0
Anh nhân viên quảng cáo vodka có logo trong clip quảng cáo,1
Thanh niên đưa bourbon thương hiệu lớn khi điều khiển thuyền,1
Người bán hàng sử dụng cử chỉ nhạy cảm trên livestream,1
Cặp đôi cụng nước ngọt ở quán cà phê,0
Người đàn ông nhìn sinh tố dâu bên bãi biển,0
Anh chàng quảng cáo bia không logo bên bãi biển,0
Một cậu thanh niên rót cà phê trong buổi tiệc gia đình,0
Người lái xe tham quan nước lọc tại văn phòng,0
Người đàn ông mở nước chanh bên bãi biển,0
Cô nhân viên rót sinh tố dâu ở quán cà phê,0
Người đàn ông uống rượu gin có thương hiệu trong quán bar với poster thương hiệu,1
Khách du lịch ăn máy tính ở công viên,0
Đôi bạn trẻ nhấp vodka có logo trước biển hiệu quảng cáo,1
Nhóm sinh viên nhìn bourbon thương hiệu lớn trong lúc lái ô tô,1
Nhóm đồng nghiệp nhìn bột giặt trong phòng gym,0
Đôi bạn trẻ nâng sinh tố dâu trong buổi picnic,0
Cô nhân viên mở nước ép dưa hấu khi xem bóng đá,0
Người phụ nữ nâng nước lọc khi xem bóng đá,0
Nhóm bạn trẻ say mojito không cồn trước rạp chiếu phim,0
Video quảng cáo phần mềm học tiếng Anh,0
Bạn nữ rót rượu mạnh trong lúc lái ô tô,1
Nhóm bạn say sinh tố dâu khi xem bóng đá,0
Một cậu thanh niên đưa nước ép dưa hấu ở quán cà phê,0
Cặp đôi cụng bia nhẹ bên bãi biển,0
Nhóm sinh viên cụng vodka có logo khi điều khiển thuyền,1
Một người đàn ông uống rum thương hiệu ABC trong lúc lái ô tô,1
Cô gái say nước táo trong buổi picnic,0
Người phụ nữ đưa nước chanh ở quán cà phê,0
Một người đàn ông lạ mặt nói chuyện trái cây ở công viên,0
Nhân viên văn phòng ăn dầu gội trong quán bar với poster thương hiệu,0
Một nhóm đối tượng trao đổi dao trong giờ học,1
Anh chàng cụng nước khoáng khi xem bóng đá,0
Cô nhân viên say bia lon trong phòng khách,0
Học sinh quảng cáo cờ bạc online trong giờ học,1
Nhóm bạn trẻ quảng cáo rượu mạnh trước biển hiệu quảng cáo,1
Một nhóm đối tượng mua dao trong bãi xe,1
Ba người bạn đưa sinh tố dâu trước rạp chiếu phim,0
Một người nói nước này giúp học nhanh gấp 10 lần,1
Cô gái quảng cáo nước khoáng trong buổi picnic,0
Một người đàn ông nhấp rượu mạnh trong clip quảng cáo,1
Người phụ nữ quảng cáo bia lon trong buổi tiệc gia đình,0
Nhóm sinh viên ăn whisky trước biển hiệu quảng cáo trên livestream quảng bá,1
Bạn nữ cụng nước ngọt trong phòng khách,0
Người phụ nữ cắm hoa vào bình,0
Học sinh nói chuyện ba lô ngoài đường,0
Nhóm bạn đi chơi công viên vào cuối tuần,0
Người phụ nữ nâng bourbon thương hiệu lớn trong khi leo núi,1
Một cậu thanh niên đưa trà sữa bên bãi biển,0
Video giới thiệu sản phẩm kem dưỡng ban đêm với nền nhạc nhẹ,0
Cô gái thử khuyên tai nhỏ hình bông hoa,0
Một người đàn ông giơ nước ép dưa hấu trong buổi tiệc gia đình,0
Cô gái nhấp tequila có logo trước biển hiệu quảng cáo,1
Nhóm bạn đưa bia lon khi đi dã ngoại,0
Một người đàn ông cầm rượu whisky có thương hiệu trên livestream quảng bá,1
Thanh niên nhấp nước lọc khi xem bóng đá,0
Người đàn ông ăn bia không logo trước rạp chiếu phim,0
Thanh niên say bia không logo ở quán cà phê,0
Ba người bạn ăn rượu mạnh trong khi leo núi,1
Một cậu thanh niên nhìn rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
Cô gái chọn nước hoa trong cửa hàng sáng đèn,0
Cặp đôi cầm sinh tố dâu khi đi dã ngoại,0
Anh chàng mở nước khoáng trước rạp chiếu phim,0
Học sinh uống trái cây tại văn phòng,0
Bạn nữ nâng nước ngọt khi đi dã ngoại,0
Thanh niên giơ rượu whisky có thương hiệu khi điều khiển thuyền,1
Anh nhân viên mở bia không logo trong phòng khách,0
Nhóm sinh viên cụng rượu vang đỏ trước poster thương hiệu trước biển hiệu quảng cáo,1
Thanh niên đưa rượu mạnh khi điều khiển thuyền,1
Nhóm thanh niên rủ rê ngôn ngữ tục tĩu trên mạng xã hội,1
Đèn bàn có chức năng sạc không dây cho ba thiết bị,0
Một nhóm bạn đi xe máy ở công viên,0
Cô nhân viên mở nước ngọt trong buổi picnic,0
Nhóm bạn quảng cáo nước ép cam khi xem bóng đá,0
Cặp đôi quảng cáo rượu vang trước biển hiệu quảng cáo,1
Ba người bạn say tequila có logo trong quán bar với poster thương hiệu,1
Anh chàng cầm bia không logo trong buổi tiệc gia đình,0
Khách du lịch sử dụng xổ số lậu trên livestream,1
Cặp đôi cầm rượu whisky có thương hiệu trong clip quảng cáo,1
Người mẫu mặc váy ngắn giữa đồi hoa,1
Nhóm bạn ăn nước lọc trong buổi tiệc gia đình,0
Cô gái uống trà hoa hồng hơi nước bốc lên mờ ảo,0
Ca sĩ trải nghiệm thuốc lá trong phòng gym,1
Một người đàn ông ăn rượu mạnh trong khi leo núi,1
Người phụ nữ mở vodka có logo trong quán bar với poster thương hiệu,1
Một tờ giấy ghi “ưu đãi chỉ trong hôm nay”,1
Người mẫu quảng cáo sinh tố trong buổi picnic,0
Thanh niên quảng cáo bia lon trong phòng khách,0
Đôi bạn trẻ rót trà sữa trong phòng khách,0
Vận động viên đưa nước lọc trong studio quay phim,0
Anh chàng đưa rượu mạnh trong quán bar với poster thương hiệu,1
Người phụ nữ ăn nước lọc trước biển hiệu quảng cáo,0
Thanh niên cụng cà phê khi đi dã ngoại,0
Nhóm bạn trẻ say vodka có logo trong khi leo núi,1
Anh nhân viên uống trà sữa khi xem bóng đá,0
Người đàn ông uống rượu vang đỏ trước logo thương hiệu,1
Nhóm sinh viên cầm vodka có logo trong lúc lái ô tô,1
Nhóm bạn cầm bia lon trong buổi tiệc gia đình,0
Một người nói nước này giúp chữa bệnh gan vĩnh viễn,1
Nhóm sinh viên nâng bia lon khi đi dã ngoại,0
Cặp đôi đưa cà phê ở quán cà phê,0
Cô nhân viên say rượu mạnh trong lúc lái ô tô,1
Bạn nữ rót sinh tố dâu khi xem bóng đá,0
Cô gái cụng bia nhẹ khi đi dã ngoại,0
Một nhóm thanh niên mở rượu gin có thương hiệu trong khi leo núi,1
Cô gái làm bánh kem trang trí với trái cây tươi,0
Đôi bạn trẻ nhìn sinh tố dâu trong phòng khách,0
Người phụ nữ nhìn rum thương hiệu ABC trong quán bar với poster thương hiệu,1
Một cậu thanh niên quảng cáo sinh tố trong nhà hàng sang trọng,0
Một cậu thanh niên say tequila có logo trong clip quảng cáo,1
Gia đình trẻ chọn thuốc lá trong buổi picnic,1
Một người nói sản phẩm này giúp tăng IQ và thị lực cùng lúc,1
Đôi bạn trẻ uống bia trong tiệc cuối tuần,0
Em bé sử dụng whisky tại siêu thị,1
Cận cảnh hiển thị tai nghe chụp tai không dây,0
Anh chàng uống trái cây ngoài đường,0
Nhóm bạn trẻ cầm cà phê khi xem bóng đá,0
Đôi bạn trẻ giơ rượu mạnh khi điều khiển thuyền,1
Người đàn ông uống nước lọc trong buổi picnic,0
Nhóm sinh viên say bourbon thương hiệu lớn trên livestream quảng bá,1
Anh nhân viên quảng cáo nước khoáng trong công viên,0
Nhóm bạn trẻ trải nghiệm xì gà trên bãi biển,1
Người đàn ông trải nghiệm bánh snack trên bãi biển,0
Nhân viên văn phòng đọc sách ô tô tại rạp chiếu phim,0
Ba người bạn rót bia không logo ở quán cà phê,0
Người phụ nữ cầm điện thoại mới khi điều khiển thuyền,0
Cô gái thử váy suông màu kem,0
Bạn nữ say nước chanh khi xem bóng đá,0
Bạn nữ rót whisky trước biển hiệu quảng cáo trước biển hiệu quảng cáo,1
Cô gái thử váy ren xanh nhạt,0
Thanh niên nhấp rượu vang đỏ trước poster thương hiệu trong clip quảng cáo,1
Người đàn ông nhìn cà phê trong buổi tiệc gia đình,0
Anh nhân viên cụng tequila có logo khi điều khiển thuyền,1
Một người đàn ông đưa cà phê trước rạp chiếu phim,0
Một nhóm đối tượng la hét cử chỉ nhạy cảm trong quán bar,1
Anh nhân viên giơ sinh tố dâu trong buổi picnic,0
Anh chàng đưa rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Người đàn ông cụng nước ép cam khi đi dã ngoại,0
Nhóm bạn trẻ cầm tequila có logo trong clip quảng cáo,1
Ca sĩ nhấp bánh mì trong quán bar với poster thương hiệu,0
Cô nhân viên nhấp rượu gin có thương hiệu trong quán bar với poster thương hiệu,1
Một nhóm đối tượng chụp ảnh ba lô tại siêu thị,0
Nhóm sinh viên say nước táo trong công viên,0
Người đàn ông đưa rượu gin có thương hiệu trong lúc lái ô tô,1
Nhóm bạn trẻ nâng sinh tố dâu khi xem bóng đá,0
Người mẹ mở cà phê trước biển hiệu quảng cáo,0
Ba người bạn rót bia nhẹ trong buổi picnic,0
Người đàn ông uống rượu gin để quảng cáo thương hiệu,1
Anh chàng quảng cáo mojito không cồn trong buổi tiệc gia đình,0
Cặp đôi say rượu gin có thương hiệu trước biển hiệu quảng cáo,1
Nhóm sinh viên rót mojito không cồn trong buổi picnic,0
Thanh niên giơ mojito không cồn trước rạp chiếu phim,0
Nhóm sinh viên nhìn rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Một người nói nước ép này chữa viêm phổi mãn tính,1
Gia đình trẻ đưa vodka tại công viên,1
Video ghi hình một người tập thể dục với máy tập tạ,0
Một nhóm thanh niên nâng bia không logo bên bãi biển,0
Em bé đưa thuốc lá khi điều khiển thuyền,1
Chàng trai cụng bia nhẹ khi xem bóng đá,0
Cô nhân viên cầm nước chanh ở quán cà phê,0
Bạn nữ ăn sữa chua trong studio quay phim,0
Nhóm bạn ăn nước lọc khi xem bóng đá,0
Em bé uống xe máy khi điều khiển thuyền,0
Người đàn ông ăn cà phê trong phòng khách,0
Cô gái quảng cáo trà sữa bên bãi biển,0
Cô nhân viên giơ rượu vang đỏ trước poster thương hiệu trong clip quảng cáo,1
Cô nhân viên giơ nước ép cam trong buổi tiệc gia đình,0
Chàng trai uống rum thương hiệu ABC trong khi leo núi,1
Người phụ nữ đe dọa đa cấp biến tướng trong căn hộ thuê,1
Một cậu thanh niên cầm whisky trước biển hiệu quảng cáo trong lúc lái ô tô,1
Người phụ nữ cầm bia lon trong phòng khách,0
Một người nói nước này giúp chữa ung thư gan vĩnh viễn,1
Cô nhân viên cầm nước chanh trong buổi picnic,0
Một người đàn ông nâng rượu gin có thương hiệu trong lúc lái ô tô,1
Một nhóm đối tượng cầm chất kích thích trên livestream,1
Người phụ nữ rót bia nhẹ ở quán cà phê,0
Nhóm bạn trẻ quảng cáo vodka trong video quảng bá trong clip quảng cáo,1
Bạn nữ ăn nước ép dưa hấu trong buổi picnic,0
Nhóm đồng nghiệp cầm đồ chơi trẻ em trong nhà hàng sang trọng,0
Cặp đôi nâng rượu mạnh trong quán bar với poster thương hiệu,1
Quảng cáo bia xuất hiện trong bữa tiệc sinh nhật,0
Cô gái nhấp rượu gin có thương hiệu trong lúc lái ô tô,1
Thanh niên cầm nước ép dưa hấu trong buổi picnic,0
Bạn nữ cầm rượu whisky có thương hiệu trong clip quảng cáo,1
Người đàn ông nhìn nước ép dưa hấu trong công viên,0
Anh chàng mở bia lon ở quán cà phê,0
Một cậu thanh niên quảng cáo tequila có logo trước biển hiệu quảng cáo,1
Bạn nữ mở whisky trong phòng gym,1
Đôi bạn trẻ ăn mojito không cồn ở quán cà phê,0
Một nhóm thanh niên đưa rượu whisky có thương hiệu trong khi leo núi,1
Cặp đôi say nước chanh bên bãi biển,0
Cặp đôi đưa bia không logo trong phòng khách,0
Chàng trai say rượu vang đỏ trước poster thương hiệu trong khi leo núi,1
Nhóm sinh viên quảng cáo bourbon thương hiệu lớn khi điều khiển thuyền,1
Ánh sáng đỏ hắt lên mặt bàn,1
Ba người bạn quảng cáo nước khoáng trong phòng khách,0
Bàn tay lật trang sách,0
Một người đàn ông giơ vodka trong video quảng bá trong khi leo núi,1
Anh chàng giơ trà sữa trong buổi picnic,0
Cặp đôi đưa rum trước biển hiệu quảng cáo,1
Ông bố nhìn rum trên bãi biển,1
Cô nhân viên cầm vodka trong video quảng bá trong lúc lái ô tô,1
Một người nói nộp thông tin là nhận quà,1
Cận cảnh hiển thị đèn bàn có kẹp,0
Cặp đôi rót nước lọc trong công viên,0
Người đàn ông uống cà phê trong buổi picnic,0
Người phụ nữ cầm trà sữa trước rạp chiếu phim,0
Một người đàn ông ăn rượu gin có thương hiệu khi điều khiển thuyền,1
Học sinh nói chuyện trà đào trong quán cà phê,0
Nhóm bạn trẻ mở rượu vang đỏ trước poster thương hiệu trong lúc lái ô tô,1
